Headline;Month;Day
As Facebook Raised a Privacy Wall, It Carved an Opening for Tech Giants;12;19
Facebook’s Version of YouTube Takes Shape With Pranksters, Magicians and Cartoons;12;16
Walt Mossberg, Veteran Technology Journalist, Quits Facebook;12;18
Voter Suppression and Racial Targeting: In Facebook’s and Twitter’s Words;12;17
Facebook, Criminal Justice, Federal Reserve: Your Wednesday Briefing;12;19
Facebook Blocks Netanyahu’s Son, Saying His Posts ‘Included Hate Speech’;12;17
Congress May Have Fallen for Facebook’s Trap, but You Don’t Have To;12;13
Facebook’s Data Sharing and Privacy Rules: 5 Takeaways From Our Investigation;12;19
Facebook Data Scandals Stoke Criticism That a Privacy Watchdog Too Rarely Bites;12;30
DealBook Briefing: Inside Facebook’s Huge Data Giveaway to Its Big Tech Brethren;12;19
Facebook Says Bug Opened Access to Private Photos;12;14
After Yellow Vests Come Off, Activists in France Use Facebook to Protest and Plan;12;14
What Happens When Facebook Goes the Way of Myspace?;12;12
Facebook, Twitter and YouTube Withheld Russia Data, Reports Say;12;18
Don’t Fall for Facebook’s ‘China Argument’;12;10
The Week in Business: The Emails Facebook Doesn’t Want You to See;12;9
Facebook Used People’s Data to Favor Certain Partners and Punish Rivals, Documents Show;12;5
DealBook Briefing: Inside the Emails Facebook Never Thought You’d Read;12;6
Facebook Emails Show Its Real Mission: Making Money and Crushing Competition;12;5
The Week in Tech: Facebook’s Three Big Problems;11;30
The 3 Biggest Challenges for Tech in 2019;12;29
The Week in Tech: A Peek at the Year Ahead;12;28
LinkedIn Co-Founder Apologizes for Deception in Alabama Senate Race;12;27
The Five Most Important Stories of 2018;12;24
Sharing Data for Deals? More Like Watching It Go With a Sigh;12;24
Doug Jones ‘Outraged’ by Russian-Style Tactics Used in His Senate Race;12;21
Secret Experiment in Alabama Senate Race Imitated Russian Tactics;12;20
What We Can Learn About Online Privacy From Climate Change;12;19
France, Not Waiting for European Union, to Tax U.S. Tech Firms as ’19 Starts;12;18
How You Can Help Fight the Information Wars;12;18
Russian Trolls Came for Instagram, Too;12;18
DealBook Briefing: Did Big Tech Lie to Congress About Russian Interference?;12;18
Social Media’s Forever War;12;17
What We Now Know About Russian Disinformation;12;17
Home Addresses Are Up for Sale. Time to Take Back Your Privacy.;12;16
A Hot Seat for Facebook, an Empty Chair for Zuckerberg and a Vow to Share Secret Files;11;27
Why Long Distance Doesn't Have to Mean Losing Touch With Loved Ones;12;14
Yes, You Can Be an Ethical Tech Consumer. Here’s How.;12;12
Sheryl Sandberg Asked for Soros Research, Facebook Acknowledges;11;30
Is Tech Too Easy to Use?;12;12
How Do You Recover After Millions Have Watched You Overdose?;12;11
General Kicked Off Facebook Can Still Glorify Military at Grandiose Museum;11;26
In Britain, a Team Effort to Help Local News Survive;12;9
Do You Have a Moral Duty to Leave Facebook?;11;24
On Thanksgiving Eve, Facebook Acknowledges Details of Times Investigation;11;22
The Deadly Soul of a New Machine;12;7
Lean In’s Sheryl Sandberg Problem;12;7
The ‘Next America’;12;5
This Week in Business: G.M. Idles Plants, and Sundar Pichai Goes to Washington;12;2
The Books We Read to Help Us Understand Racism;12;1
How Plato Foresaw Facebook’s Folly;11;17
‘Facebook Cannot Be Trusted to Regulate Itself’;11;16
Facebook and the Fires;11;15
How Facebook’s P.R. Firm Brought Political Trickery to Tech;11;22
How to Make Facebook’s ‘Supreme Court’ Work;11;17
How Facebook Has Handled Recent Scandals;11;16
Cambridge Analytica Used Fashion Tastes to Identify Right-Wing Voters;11;29
DealBook Briefing: Facebook Is on the Defensive;11;16
What Facebook Knew and Tried to Hide;11;16
Democrats Should Un-Friend Facebook;11;16
The Week in Business: Facebook Is on the Defensive, and Black Friday Sales Start Early;11;18
How to Survive the Next Era of Tech (Slow Down and Be Mindful);11;28
A Look Inside the Tactics of Definers, Facebook’s Attack Dog;11;16
Zuckerberg Defends Company in Friday Meeting With Employees;11;17
Amazon, Apple and Facebook Once Led the Market. Now They Are Driving It Down.;11;19
The Facebook Movie Told Us What We Needed to Know About Mark Zuckerberg;11;19
‘Sleepwalking’ Markets Woke Up This Year. That’s a Good Thing.;11;26
DealBook Briefing: How Facebook Wrestled With Its Scandals;11;15
Facebook Fallout Ruptures Democrats’ Longtime Alliance With Silicon Valley;11;17
Damage Control at Facebook: 6 Takeaways From The Times’s Investigation ;11;15
Delay, Deny and Deflect: How Facebook’s Leaders Fought Through Crisis;11;14
‘No Morals’: Advertisers React to Facebook Report;11;16
Lean Out ;11;24
The New Radicalization of the Internet;11;24
Facebook Cuts Ties With Washington Firm That Sought to Discredit Social Network’s Critics;11;15
Facebook Failed to Police How Its Partners Handled User Data;11;13
Tapping the Ancients for Tech Wisdom;11;23
Sheryl Sandberg Can’t Have It All;11;23
Mark Zuckerberg Defends Facebook as Furor Over Its Tactics Grows;11;15
‘I Don’t Really Want to Work for Facebook.’ So Say Some Computer Science Students.;11;15
Google to Demand More Disclosure From Buyers of European Election Ads;11;22
Facebook to Drop Forced Arbitration in Harassment Cases;11;10
The Tech Stock Fall Lost These 5 Companies $800 Billion in Market Value;11;20
Turbulent Stock Market Is Flashing a Warning About the Economy;11;20
Johnny Depp Is NOT Best Friends With This Lizard, Despite Report;11;20
We Tried Facebook’s New Portal Device (So You Don’t Have To);11;8
Facebook Thwarted Chaos on Election Day. It’s Hardly Clear That Will Last.;11;7
Facebook Admits It Was Used to Incite Violence in Myanmar;11;6
Russian Trolls Were at It Again Before Midterms, Facebook Says;11;7
The Week in Tech: Amazon Finally Makes an HQ2 Decision;11;16
Your Boss Wants to Friend You on Facebook. What if You’d Rather Resist?;11;9
Giving Thanks, ‘Ausmerican’ Style;11;15
Is Amazon Bad for America?;11;15
End Forced Arbitration for Sexual Harassment. Then Do More.;11;14
The Worldwide War on Truth;11;13
The Week in Business: What the Midterms Mean for Taxes, and Amazon’s 2 New Homes;11;10
The Week in Tech: Social Media Faces Another Election Test;11;9
Facebook’s Vision for the Future: Less News Feed, More Stories;10;30
DealBook Briefing: Why Facebook Broke Its Revenue Growth;10;31
Searching Social Media for Clues About Violent Crimes;11;7
Social Media’s Re-engineering Effect, From Myanmar to Germany;11;7
Twitter Says It Is Ready for the Midterms, but Rogue Accounts Aren’t Letting Up;11;5
Even Fox News Stops Running Trump Caravan Ad Criticized as Racist;11;5
We Asked for Examples of Election Misinformation. You Delivered.;11;4
Facebook Removes Iranian Network That Was Spreading Disinformation;10;26
Photo of a Starving Girl in Yemen Prompts Facebook to Remove Posts of Article;10;27
Cruz Might Win the Senate, but the Democrats Are Winning Texas;11;2
Peter Thiel Is a Man on an Island;11;2
Woman Who Reported Racist Facebook Message May Have Prevented a School Shooting;10;25
The Girl Who Seized the Internet;11;1
How Mark Zuckerberg Became Too Big to Fail;11;1
Tech Drove Stocks Skyward. It Was a Different Story on the Way Down.;10;31
The Problems With Britain’s New Digital Tax;10;31
The Business of Internet Outrage;10;31
On Instagram, 11,696 Examples of How Hate Thrives on Social Media;10;29
The Poison on Facebook and Twitter Is Still Spreading;10;19
Recovering the (Lost) Art of Civility;10;29
Facebook Ads From Unknown Backer Take Aim at Brexit Plan;10;19
Republicans Find a Facebook Workaround: Their Own Apps;10;20
The Week in Tech: Apple Goes on the Attack;10;26
‘False Flag’ Theory on Pipe Bombs Zooms From Right-Wing Fringe to Mainstream;10;25
A Genocide Incited on Facebook, With Posts From Myanmar’s Military;10;15
Debunking 5 Viral Images of the Migrant Caravan;10;24
In Virginia House Race, Anonymous Attack Ads Pop Up on Facebook;10;17
Legalize Recreational Marijuana ‘Once and for All,’ Cuomo Says;12;17
At the Border Town That the News Cycle Has Left Behind;10;21
Black Man’s Fatal Encounter With Police Strikes Close to Home in Silicon Valley;10;16
Facebook Says Russian Firms ‘Scraped’ Data, Some for Facial Recognition;10;13
No, A.I. Won’t Solve the Fake News Problem;10;20
Disinformation Spreads on WhatsApp Ahead of Brazilian Election;10;19
How to Delete Facebook and Instagram From Your Life Forever;10;10
‘Corrupt Chris’ and ‘Two-Faced Tammy’: Candidates Try Their Best Trump Impressions;10;19
Who’s Winning the Social Media Midterms?;10;18
Facebook Hack Included Search History and Location Data of Millions;10;12
Fake News Is Poisoning Brazilian Politics. WhatsApp Can Stop It. ;10;17
Facebook Tackles Rising Threat: Americans Aping Russian Schemes to Deceive;10;11
Why It’s So Hard to Punish Companies for Data Breaches;10;16
Soldiers in Facebook’s War on Fake News Are Feeling Overrun;10;9
Facebook’s New Gadget Is a Video-Chat Screen With a Camera That Follows You;10;8
Did Facebook Learn Anything From the Cambridge Analytica Debacle?;10;6
How to Fix Fake News;10;15
The Week in Tech: A Breach That Ripples Far Beyond Facebook;10;5
Rifts Break Open at Facebook Over Kavanaugh Hearing;10;4
These Funds Aim to Power Their Returns With Clean Energy;10;12
The Week in Tech: Fears of the Supply Chain in China;10;12
Facebook Hack Puts Thousands of Other Sites at Risk;10;2
Saudi Arabia’s Fragile ‘Reform’ ;10;12
Why You Shouldn’t Use Facebook to Log In to Other Sites;10;2
Goodbye Silicon Valley, Hello East Village;10;11
Cuomo and de Blasio Team Up to Welcome Amazon;11;13
A Wise Man Leaves Facebook ;9;27
Facebook Security Breach Exposes Accounts of 50 Million Users;9;28
Facebook Was Hacked. 3 Things You Should Do After the Breach.;9;28
DealBook Briefing: Does Facebook Have Room for More Than One Founder?;9;27
Ex-Content Moderator Sues Facebook, Saying Violent Images Caused Her PTSD;9;25
Russian Meddling Is a Symptom, Not the Disease;10;3
Facebook Reels Over Instagram’s Leadership Loss: DealBook’s One Thing to Watch Today;9;25
When Zuckerberg Asserted Control, Instagram’s Founders Chafed;9;26
Inside Facebook’s Election ‘War Room’;9;19
Instagram Is Too Big Not to Mess With ;9;28
Facebook Accused of Allowing Bias Against Women in Job Ads;9;18
It’s Google’s Turn in Washington’s Glare;9;27
The Distracted Boyfriend Who Took Over the Internet Is Deemed Sexist in Sweden;9;26
How Apple Thrived in a Season of Tech Scandals;9;26
Law Enforcement Officials Confront Tech Companies’ Power;9;25
DealBook Briefing: Instagram’s Co-Founders Are Leaving;9;25
How Instagram Rose Into a Cultural Powerhouse;9;25
Instagram’s Co-Founders to Step Down From Company;9;25
A Call to Arms for Liberals;9;23
Facebook ‘Better Prepared’ to Fight Election Interference, Mark Zuckerberg Says;9;13
How Connected Is Your Community to Everywhere Else in America?;9;19
Before You Buy That Couch, an App Will Put It in Your Living Room;9;16
Why Facebook Will Never Be Free of Fakes;9;5
Facebook and Twitter Have a Message for Lawmakers: We’re Trying;9;4
Is Facebook Watch a Serious Streaming Platform? These 6 Shows Say Yes;9;6
A Facebook War: Libyans Battle on the Streets and on Screens;9;4
Police Called on Black Man Who Was Babysitting 2 White Children;10;10
Facebook’s Private Groups Offer Refuge to Fringe Figures;9;3
Can You Spot the Deceptive Facebook Post?;9;4
Elizabeth Warren on Big Banks and the Democratic Party: 5 Takeaways;9;14
The Metamorphosis of Silicon Valley C.E.O.s: From Big to Boring;9;12
The Slippery Slope of Regulating Social Media ;9;11
In Myanmar, a Facebook Blackout Brings More Anger Than a Genocide Charge;8;31
Silicon Valley Needs Regulation;9;11
For Big Tech, a Comeuppance We’ve Seen Before: On Wall St.;9;9
Dozens at Facebook Unite to Challenge Its ‘Intolerant’ Liberal Culture;8;28
The Week in Tech: Silicon Valley Goes to Washington. Again.;9;7
Trump’s Thumps Don’t Cause Stock Slumps;9;6
DealBook Briefing: How Washington Dealt Big Tech a Sucker Punch;9;6
What Jack Dorsey and Sheryl Sandberg Taught Congress and Vice Versa;9;6
Republicans Accuse Twitter of Bias Against Conservatives;9;5
Twitter’s Dorsey Avoids Taking Sides in Partisan House Hearing;9;5
‘Five Eyes’ Nations Quietly Demand Government Access to Encrypted Data;9;5
The Politicians Are Coming for Silicon Valley ;9;5
Europe Worries as Facebook Fights Manipulation Worldwide;8;22
Alex Jones Said Bans Would Strengthen Him. He Was Wrong.;9;4
DealBook Briefing: Big Tech May Need to Swallow Its Political Pride;9;4
Amazon Sets Its Sights on the $88 Billion Online Ad Market;9;3
Tech Giants Now Share Details on Political Ads. What Does That Mean For You?;9;3
Facebook Identifies New Influence Operations Spanning Globe;8;21
Tricky Ads From a Vitamin Company That Talks Up Openness;9;2
Summer Winds Down, and Big Tech Is Called Before Congress;9;2
Facebook Fueled Anti-Refugee Attacks in Germany, New Research Suggests;8;21
How FireEye Helped Facebook Spot a Disinformation Campaign;8;23
Can Facebook, or Anybody, Solve the Internet’s Misinformation Problem?;8;22
India Pushes Back Against Tech ‘Colonization’ by Internet Giants;8;31
The Hot College Gig: Online Brand Promoter;8;31
The Week in Tech: Claims of Censorship Come Through Loud and Clear;8;31
Maryland Shooting Suspect Purchased Gun Legally, Sheriff Says;9;21
Trump Whines That Google Isn’t a Safe Space;8;30
‘Weaponized Ad Technology’: Facebook’s Moneymaker Gets a Critical Eye;8;16
Justice Dept. Backs Suit Accusing Facebook of Violating Fair Housing Act;8;17
