Headline;Month;Day
U.S. and States Say Facebook Illegally Crushed Competition;12;9
N.Y. Attorney General Asks Courts to Take Action Against Facebook;12;9
When it Comes to Facebook, the Need for Action Has Been Obvious for a Long Time;12;10
Facebook says it will remove coronavirus vaccine misinformation.;12;3
Justice Dept. Suit Says Facebook Discriminates Against U.S. Workers;12;3
‘The Other Half of My Soul’: Widows of Covid-19 Bond Over Sudden Loss;12;31
Humans Can Help Clean Up Facebook and Twitter;12;2
Heather Cox Richardson Offers a Break From the Media Maelstrom. It’s Working.;12;28
Brad Parscale Fell From Trump’s Favor. Now He’s Plotting a Comeback.;12;24
Misinformation Amplifiers Target Georgia Senate Races;12;22
Facebook to Acquire Start-Up Kustomer as It Faces Antitrust Glare;11;30
The Antitrust Case Against Big Tech, Shaped by Tech Industry Exiles;12;20
How Fake News Is Hatching in Immigrant Communities;12;20
Goliath vs. Goliath;12;19
Big Tech’s Circular Firing Squad;12;17
Google’s Legal Peril Grows in Face of Third Antitrust Suit;12;17
From Voter Fraud to Vaccine Lies: Misinformation Peddlers Shift Gears;12;16
Big Fines and Strict Rules Unveiled Against ‘Big Tech’ in Europe;12;15
Tech Companies Shift Their Posture on a Legal Shield, Wary of Being Left Behind;12;15
Big Tech Turns Its Lobbyists Loose on Europe, Alarming Regulators;12;14
The Week in Business: Getting Vaccines From Here to There;12;13
Facebook Struggles to Balance Civility and Growth;11;24
Your Friday Briefing;12;11
‘How Many Fact Checkers Do They Have?’;12;10
What Facebook Fed the Baby Boomers;11;24
How misinformation can affect Facebook employees’ morale.;11;25
‘On Social Media, There Are Thousands’: In Cuba, Internet Fuels Rare Protests;12;9
Why can’t the social networks stop fake accounts?;12;8
How Joe Biden’s Digital Team Tamed the MAGA Internet;12;6
E.U. Privacy Rule Would Rein In the Hunt for Online Child Sexual Abuse;12;4
Why WhatsApp Matters;12;1
Businesses With a Give-Back Mission Caught in Facebook Ad Ban;11;17
Facebook Executed ‘Largest Election Integrity Effort,’ Zuckerberg Says;11;17
Lawmakers drill down on how Facebook and Twitter moderate content.;11;17
How Twitter and Facebook plan to handle Trump’s accounts when he leaves office.;11;17
It’s Time for a Digital Detox. (You Know You Need It.);11;25
