Headline;Month;Day
Morning Agenda: Tenants Struggle in Win-Win Contracts for Landlords;8;22
Tax-Avoiding Mergers Find Champion in U.S. Chamber of Commerce;8;4
Pfizer to Acquire Anacor Pharmaceuticals for $5.2 Billion;5;16
Pfizer Needs Clearer Goals;5;5
Pfizer Blocks the Use of Its Drugs in Executions;5;13
Free Pfizer! Why Inversions Are Good for the U.S.;4;7
Pfizer Chief on Drug Pricing;1;11
Allergan Says U.S. Targeted Pfizer Deal;4;6
Finger-Pointing Abounds in Failed Pfizer Deal;4;6
Pfizer Faces Limited Options After Its Dead Deal With Allergan;4;6
Pfizer Faces Limited Options After Its Dead Deal With Allergan;4;6
Pfizer and Allergan Are Said to End Merger as Tax Rules Tighten;4;5
Carl Icahn Takes Stake in Allergan;5;31
Pfizer’s Eager to Go, but the Market Has Doubts;3;12
Pfizer and Allergan Advisers Lose Out on $200 Million in Fees;4;6
Morning Agenda: Pfizer Said to Call Off Merger With Allergan;4;6
Plan to Curb Tax-Inversion Deals Could Go Too Far;7;7
Your Friday Evening Briefing: Donald Trump, Hezbollah, Pfizer;5;13
Your Wednesday Evening Briefing: Panama Papers, Pfizer, Donald Trump;4;6
Morning Agenda: Election Years Are Steeped in Markets’ Least Favorite Thing, Uncertainty;5;17
Change Is in the Air for Pharmaceutical Mergers;5;10
Hedge Funds Look for Hard Hats in a Year of Collapsing Mergers;5;12
Morning Agenda:  Donald Trump Names Hedge Fund Manager as National Finance Chairman;5;6
Morning Agenda: Pulte Founder Pitted Against the Board;5;4
The Winds From Washington Chill Wall Street’s Deal Making;4;14
A Corporate Tax Dodge Gets Harder;4;6
Lessons in a Busy Week of Deal Busting;4;7
Megamergers Face Deterrents in the United States;4;7
U.S. Moves to Thwart Use of Foreign Inversions as Tax Dodge;4;5
Morning Agenda: U.S. Moves to Restrict Foreign Deals Intended to Avoid Taxes;4;5
Morning Agenda: Megamergers Face Increasing Challenges in U.S.;4;7
On Inversions, the Treasury Department Drops the Gloves;4;5
Morning Agenda: Start-Up Investors Are Not Waiting for Growth;3;14
Christopher Pierce, Jonathan Pollock;10;9
A Progressive Way to End Corporate Taxes;1;12
Trump on Cruz's Eligibility;1;26
Corporate Inversions Aren’t the Half of It;2;10
The Corporate Tax Dodge Continues;1;30
Drug Companies to Try a Unified Front Against Cancer;1;11
Is ‘Generic Viagra’ Legitimate?;7;25
Allergan Earnings, the Mobile World Congress and Durable Goods Data;2;22
Sanofi Ends Marketing Deal With Developer of Inhaled Insulin;1;5
A Standout Year for Deals, in Volume and Complexity;1;3
An N.Y.U. Study Gone Wrong, and a Top Researcher Dismissed;6;27
A Tidal Wave of Corporate Migrants Seeking (Tax) Shelter;1;26
Johnson Controls and Tyco Can Take a Political Punch;1;25
Investors Sharpen Focus on Social and Environmental Risks to Stocks;12;15
Astrid Hugentobler, Jason Trost;2;28
Biden Names Leader for ‘Moonshot’ Cancer Campaign;3;18
Two Ranking Democrats to Offer Bill Aimed at Inversions;2;22
Alyssa Colbert, Gregory Barrett;6;5
Claire Hankin, Taylor Wray;8;14
Johnson & Johnson and Actelion Confirm Merger Talks Are Back On;12;21
Hope Yates, Manu Nathan;5;1
Hemophilia Patient or Drug Seller? Dual Role Creates Ethical Quandary;1;13
2 Lawyers Leaving Paul, Weiss to Form Boutique Firm;1;21
Just Send the Tax Bill to My Personal Irish Subsidiary;2;19
Justice Dept. Sues to Block Halliburton-Baker Hughes Merger;4;6
Health Care Companies See Scale as the Only Way to Compete;4;29
Alfred E. Mann, Pioneer in Medical Devices, Dies at 90;2;27
William Ackman Sets Out to Sell $800 Million in Shares of Zoetis;5;9
Centerview Partners Hires Jack Levy, Formerly of Goldman;2;24
Halliburton-Baker Hughes Breakup Is a Lesson in Hubris;5;2
Shakiness of Giant Deals Poses No Threat to 2015 Record;9;7
Jazz Pharmaceuticals to Buy Celator for $1.5 Billion;5;31
Fertilizer Deal Called Off Over New Tax Inversion Rules;5;23
Hostile Takeover Battle Can Weaken a Company’s Defenses;9;13
Morning Agenda: Bank Rule Distorting Performance Is Repealed;1;6
Johnson & Johnson Is Urged to Slim Down;6;2
